,Country,Type,Height,Year,millionm2,glt100,clt100,Region,lev,Rate,lev1,glt,clt,Total
3761,Italy,Non-Residential,13 & higher,2037,0.072470767,0.004739588,0.01232003,West Europe,Medium (likely),0.429638936,Optimistic Estimate,2.036311613,5.293164744,7.329476357
3762,Italy,Non-Residential,13 & higher,2037,0.072470767,0.004739588,0.01232003,West Europe,High,0.588562442,Extreme Estimate,2.789543585,7.251107178,10.04065076
3763,Netherlands,Non-Residential,13 & higher,2037,0.026763865,0.001750357,0.004549857,West Europe,Low,0.216390599,Conservative Estimate,0.37876075,0.984546293,1.363307044
3764,Netherlands,Non-Residential,13 & higher,2037,0.026763865,0.001750357,0.004549857,West Europe,Medium (likely),0.429638936,Optimistic Estimate,0.75202142,1.95479574,2.70681716
3765,Netherlands,Non-Residential,13 & higher,2037,0.026763865,0.001750357,0.004549857,West Europe,High,0.588562442,Extreme Estimate,1.030194256,2.677874978,3.708069235
3766,Spain,Non-Residential,13 & higher,2037,0.027896338,0.001824421,0.004742377,West Europe,Low,0.216390599,Conservative Estimate,0.394787446,1.0262059,1.420993346
3767,Spain,Non-Residential,13 & higher,2037,0.027896338,0.001824421,0.004742377,West Europe,Medium (likely),0.429638936,Optimistic Estimate,0.783842084,2.037510004,2.821352088
3768,Spain,Non-Residential,13 & higher,2037,0.027896338,0.001824421,0.004742377,West Europe,High,0.588562442,Extreme Estimate,1.073785389,2.791185261,3.86497065
3769,UK,Non-Residential,13 & higher,2037,0.086350404,0.005647316,0.014679569,West Europe,Low,0.216390599,Conservative Estimate,1.222026184,3.176520662,4.398546846
3770,UK,Non-Residential,13 & higher,2037,0.086350404,0.005647316,0.014679569,West Europe,Medium (likely),0.429638936,Optimistic Estimate,2.426307017,6.306914263,8.73322128
3771,UK,Non-Residential,13 & higher,2037,0.086350404,0.005647316,0.014679569,West Europe,High,0.588562442,Extreme Estimate,3.323798346,8.639842797,11.96364114
3772,Argentina,Non-Residential,13 & higher,2037,0.006933842,0.000453473,0.001178753,Latin America,Low,0.003310426,Conservative Estimate,0.00150119,0.003902175,0.005403365
3773,Argentina,Non-Residential,13 & higher,2037,0.006933842,0.000453473,0.001178753,Latin America,Medium (likely),0.039838348,Optimistic Estimate,0.018065626,0.046959577,0.065025203
3774,Argentina,Non-Residential,13 & higher,2037,0.006933842,0.000453473,0.001178753,Latin America,High,0.232301329,Extreme Estimate,0.105342443,0.273825922,0.379168364
3775,Brazil,Non-Residential,13 & higher,2037,0.431782478,0.028238574,0.073403021,Latin America,Low,0.003310426,Conservative Estimate,0.093481718,0.242995292,0.33647701
3776,Brazil,Non-Residential,13 & higher,2037,0.431782478,0.028238574,0.073403021,Latin America,Medium (likely),0.039838348,Optimistic Estimate,1.124978131,2.924255082,4.049233213
3777,Brazil,Non-Residential,13 & higher,2037,0.431782478,0.028238574,0.073403021,Latin America,High,0.232301329,Extreme Estimate,6.559858297,17.05161943,23.61147772
3778,Chile,Non-Residential,13 & higher,2037,1.086216209,0.07103854,0.184656756,Latin America,Low,0.003310426,Conservative Estimate,0.235167851,0.611292579,0.846460429
3779,Chile,Non-Residential,13 & higher,2037,1.086216209,0.07103854,0.184656756,Latin America,Medium (likely),0.039838348,Optimistic Estimate,2.830058058,7.356420028,10.18647809
3780,Chile,Non-Residential,13 & higher,2037,1.086216209,0.07103854,0.184656756,Latin America,High,0.232301329,Extreme Estimate,16.5023473,42.89600981,59.39835711
3781,U.S.,Residential,13 & higher,2037,0.142557443,0.009323257,0.024234765,United States,Low,0.033498784,Conservative Estimate,0.312317763,0.811835163,1.124152926
3782,U.S.,Residential,13 & higher,2037,0.142557443,0.009323257,0.024234765,United States,Medium (likely),0.193266853,Optimistic Estimate,1.801876498,4.68377683,6.485653328
3783,U.S.,Residential,13 & higher,2037,0.142557443,0.009323257,0.024234765,United States,High,0.439514528,Extreme Estimate,4.097706801,10.65153144,14.74923824
3784,China,Residential,13 & higher,2037,294.3227751,19.24870949,50.03487177,China,Low,0.000163848,Conservative Estimate,3.153855977,8.198096575,11.35195255
3785,China,Residential,13 & higher,2037,294.3227751,19.24870949,50.03487177,China,Medium (likely),0.001686477,Optimistic Estimate,32.46251362,84.38268066,116.8451943
3786,China,Residential,13 & higher,2037,294.3227751,19.24870949,50.03487177,China,High,0.014610844,Extreme Estimate,281.2398856,731.0516903,1012.291576
3787,Austria,Residential,13 & higher,2037,0.266241841,0.017412216,0.045261113,West Europe,Low,0.216390599,Conservative Estimate,3.76783994,9.794079354,13.56191929
3788,Austria,Residential,13 & higher,2037,0.266241841,0.017412216,0.045261113,West Europe,Medium (likely),0.429638936,Optimistic Estimate,7.480966122,19.4459364,26.92690252
3789,Austria,Residential,13 & higher,2037,0.266241841,0.017412216,0.045261113,West Europe,High,0.588562442,Extreme Estimate,10.24817661,26.6389912,36.88716781
3790,France,Residential,13 & higher,2037,0.15778957,0.010319438,0.026824227,West Europe,Low,0.216390599,Conservative Estimate,2.233029345,5.804510531,8.037539876
3791,France,Residential,13 & higher,2037,0.15778957,0.010319438,0.026824227,West Europe,Medium (likely),0.429638936,Optimistic Estimate,4.433632306,11.52473229,15.9583646
3792,France,Residential,13 & higher,2037,0.15778957,0.010319438,0.026824227,West Europe,High,0.588562442,Extreme Estimate,6.073633562,15.7877325,21.86136606
3793,Germany,Residential,13 & higher,2037,0.007735543,0.000505905,0.001315042,West Europe,Low,0.216390599,Conservative Estimate,0.109472981,0.284562793,0.394035774
3794,Germany,Residential,13 & higher,2037,0.007735543,0.000505905,0.001315042,West Europe,Medium (likely),0.429638936,Optimistic Estimate,0.217356276,0.564993378,0.782349655
3795,Germany,Residential,13 & higher,2037,0.007735543,0.000505905,0.001315042,West Europe,High,0.588562442,Extreme Estimate,0.297756395,0.773984514,1.071740909
3796,Italy,Residential,13 & higher,2037,0.009552008,0.000624701,0.001623841,West Europe,Low,0.216390599,Conservative Estimate,0.135179494,0.351384005,0.486563498
3797,Italy,Residential,13 & higher,2037,0.009552008,0.000624701,0.001623841,West Europe,Medium (likely),0.429638936,Optimistic Estimate,0.268396012,0.697665474,0.966061485
3798,Italy,Residential,13 & higher,2037,0.009552008,0.000624701,0.001623841,West Europe,High,0.588562442,Extreme Estimate,0.367675737,0.955732037,1.323407774
3799,Netherlands,Residential,13 & higher,2037,0.004880068,0.000319156,0.000829612,West Europe,Low,0.216390599,Conservative Estimate,0.069062455,0.179520143,0.248582597
3800,Netherlands,Residential,13 & higher,2037,0.004880068,0.000319156,0.000829612,West Europe,Medium (likely),0.429638936,Optimistic Estimate,0.137122036,0.356433428,0.493555464
3801,Netherlands,Residential,13 & higher,2037,0.004880068,0.000319156,0.000829612,West Europe,High,0.588562442,Extreme Estimate,0.187843498,0.488278206,0.676121704
3802,Spain,Residential,13 & higher,2037,0.028079669,0.00183641,0.004773544,West Europe,Low,0.216390599,Conservative Estimate,0.397381937,1.032949988,1.430331924
3803,Spain,Residential,13 & higher,2037,0.028079669,0.00183641,0.004773544,West Europe,Medium (likely),0.429638936,Optimistic Estimate,0.788993389,2.050900247,2.839893637
3804,Spain,Residential,13 & higher,2037,0.028079669,0.00183641,0.004773544,West Europe,High,0.588562442,Extreme Estimate,1.080842163,2.809528557,3.890370719
3805,UK,Residential,13 & higher,2037,0.068487738,0.004479098,0.011642915,West Europe,Low,0.216390599,Conservative Estimate,0.969234714,2.519417452,3.488652166
3806,UK,Residential,13 & higher,2037,0.068487738,0.004479098,0.011642915,West Europe,Medium (likely),0.429638936,Optimistic Estimate,1.924394925,5.002249806,6.926644731
3807,UK,Residential,13 & higher,2037,0.068487738,0.004479098,0.011642915,West Europe,High,0.588562442,Extreme Estimate,2.636228897,6.852582761,9.488811658
3808,Argentina,Residential,13 & higher,2037,0.139769058,0.009140896,0.02376074,Latin America,Low,0.003310426,Conservative Estimate,0.030260264,0.078658178,0.108918442
3809,Argentina,Residential,13 & higher,2037,0.139769058,0.009140896,0.02376074,Latin America,Medium (likely),0.039838348,Optimistic Estimate,0.364158209,0.946588616,1.310746824
3810,Argentina,Residential,13 & higher,2037,0.139769058,0.009140896,0.02376074,Latin America,High,0.232301329,Extreme Estimate,2.123442385,5.519651459,7.643093844
3811,Brazil,Residential,13 & higher,2037,2.432914285,0.159112594,0.413595428,Latin America,Low,0.003310426,Conservative Estimate,0.526730515,1.369177181,1.895907696
3812,Brazil,Residential,13 & higher,2037,2.432914285,0.159112594,0.413595428,Latin America,Medium (likely),0.039838348,Optimistic Estimate,6.338782849,16.47695848,22.81574133
3813,Brazil,Residential,13 & higher,2037,2.432914285,0.159112594,0.413595428,Latin America,High,0.232301329,Extreme Estimate,36.96206718,96.0787679,133.0408351
3814,Chile,Residential,13 & higher,2037,1.561884698,0.102147259,0.265520399,Latin America,Low,0.003310426,Conservative Estimate,0.338150973,0.878985709,1.217136682
3815,Chile,Residential,13 & higher,2037,1.561884698,0.102147259,0.265520399,Latin America,Medium (likely),0.039838348,Optimistic Estimate,4.069378028,10.57789396,14.64727199
3816,Chile,Residential,13 & higher,2037,1.561884698,0.102147259,0.265520399,Latin America,High,0.232301329,Extreme Estimate,23.72894413,61.68074161,85.40968574
3817,U.S.,Non-Residential,7 to 12,2037,3.165262751,0.19551828,0.838794629,United States,Low,0.044392753,Conservative Estimate,8.679594771,37.23640302,45.91599779
3818,U.S.,Non-Residential,7 to 12,2037,3.165262751,0.19551828,0.838794629,United States,Medium (likely),0.243661093,Optimistic Estimate,47.64019788,204.3816163,252.0218142
3819,U.S.,Non-Residential,7 to 12,2037,3.165262751,0.19551828,0.838794629,United States,High,0.509343859,Extreme Estimate,99.58603539,427.2348936,526.820929
3820,China,Non-Residential,7 to 12,2037,8.277461159,0.511298776,2.193527207,China,Low,0.002118921,Conservative Estimate,1.083401464,4.647909795,5.731311259
3821,China,Non-Residential,7 to 12,2037,8.277461159,0.511298776,2.193527207,China,Medium (likely),0.025764031,Optimistic Estimate,13.17311739,56.51410245,69.68721984
3822,China,Non-Residential,7 to 12,2037,8.277461159,0.511298776,2.193527207,China,High,0.163062165,Extreme Estimate,83.37348513,357.6812945,441.0547796
3823,Austria,Non-Residential,7 to 12,2037,0.012651285,0.00078147,0.003352591,West Europe,Low,0.276640153,Conservative Estimate,0.216185946,0.927461156,1.143647101
3824,Austria,Non-Residential,7 to 12,2037,0.012651285,0.00078147,0.003352591,West Europe,Medium (likely),0.522593589,Optimistic Estimate,0.408391147,1.752042316,2.160433462
3825,Austria,Non-Residential,7 to 12,2037,0.012651285,0.00078147,0.003352591,West Europe,High,0.684406953,Extreme Estimate,0.534843415,2.294536265,2.82937968
3826,France,Non-Residential,7 to 12,2037,0.576603345,0.035616789,0.152799886,West Europe,Low,0.276640153,Conservative Estimate,9.853033854,42.27058396,52.12361781
3827,France,Non-Residential,7 to 12,2037,0.576603345,0.035616789,0.152799886,West Europe,Medium (likely),0.522593589,Optimistic Estimate,18.6131054,79.85224108,98.46534648
3828,France,Non-Residential,7 to 12,2037,0.576603345,0.035616789,0.152799886,West Europe,High,0.684406953,Extreme Estimate,24.37637776,104.5773046,128.9536824
3829,Germany,Non-Residential,7 to 12,2037,0.556744306,0.034390096,0.147537241,West Europe,Low,0.276640153,Conservative Estimate,9.513681359,40.81472495,50.32840631
3830,Germany,Non-Residential,7 to 12,2037,0.556744306,0.034390096,0.147537241,West Europe,Medium (likely),0.522593589,Optimistic Estimate,17.97204359,77.10201636,95.07405995
3831,Germany,Non-Residential,7 to 12,2037,0.556744306,0.034390096,0.147537241,West Europe,High,0.684406953,Extreme Estimate,23.53682065,100.9755136,124.5123342
3832,Italy,Non-Residential,7 to 12,2037,0.304981146,0.018838685,0.080820004,West Europe,Low,0.276640153,Conservative Estimate,5.211536808,22.35805819,27.569595
3833,Italy,Non-Residential,7 to 12,2037,0.304981146,0.018838685,0.080820004,West Europe,Medium (likely),0.522593589,Optimistic Estimate,9.844976213,42.23601581,52.08099202
3834,Italy,Non-Residential,7 to 12,2037,0.304981146,0.018838685,0.080820004,West Europe,High,0.684406953,Extreme Estimate,12.89332726,55.31377243,68.20709969
3835,Netherlands,Non-Residential,7 to 12,2037,0.06117455,0.003778752,0.016211256,West Europe,Low,0.276640153,Conservative Estimate,1.045354519,4.484684271,5.53003879
3836,Netherlands,Non-Residential,7 to 12,2037,0.06117455,0.003778752,0.016211256,West Europe,Medium (likely),0.522593589,Optimistic Estimate,1.974751546,8.471898328,10.44664987
3837,Netherlands,Non-Residential,7 to 12,2037,0.06117455,0.003778752,0.016211256,West Europe,High,0.684406953,Extreme Estimate,2.586204109,11.09509615,13.68130025
3838,Spain,Non-Residential,7 to 12,2037,0.102775981,0.006348472,0.027235635,West Europe,Low,0.276640153,Conservative Estimate,1.756242361,7.534470224,9.290712585
3839,Spain,Non-Residential,7 to 12,2037,0.102775981,0.006348472,0.027235635,West Europe,Medium (likely),0.522593589,Optimistic Estimate,3.31767095,14.23316823,17.55083918
3840,Spain,Non-Residential,7 to 12,2037,0.102775981,0.006348472,0.027235635,West Europe,High,0.684406953,Extreme Estimate,4.344938612,18.64025793,22.98519654
3841,UK,Non-Residential,7 to 12,2037,0.198605928,0.012267888,0.052630571,West Europe,Low,0.276640153,Conservative Estimate,3.393790461,14.55972919,17.95351965
3842,UK,Non-Residential,7 to 12,2037,0.198605928,0.012267888,0.052630571,West Europe,Medium (likely),0.522593589,Optimistic Estimate,6.411119712,27.50439896,33.91551867
3843,UK,Non-Residential,7 to 12,2037,0.198605928,0.012267888,0.052630571,West Europe,High,0.684406953,Extreme Estimate,8.396227959,36.02072866,44.41695662
3844,Argentina,Non-Residential,7 to 12,2037,0.012877135,0.000795421,0.003412441,Latin America,Low,0.008006937,Conservative Estimate,0.006368883,0.027323197,0.033692079
3845,Argentina,Non-Residential,7 to 12,2037,0.012877135,0.000795421,0.003412441,Latin America,Medium (likely),0.097169094,Optimistic Estimate,0.077290302,0.331583779,0.408874081
3846,Argentina,Non-Residential,7 to 12,2037,0.012877135,0.000795421,0.003412441,Latin America,High,0.414023836,Extreme Estimate,0.3293231,1.412831821,1.742154921
3847,Brazil,Non-Residential,7 to 12,2037,0.444119121,0.027433238,0.117691567,Latin America,Low,0.008006937,Conservative Estimate,0.219656198,0.942348913,1.162005111
3848,Brazil,Non-Residential,7 to 12,2037,0.444119121,0.027433238,0.117691567,Latin America,Medium (likely),0.097169094,Optimistic Estimate,2.665662894,11.43598295,14.10164585
3849,Brazil,Non-Residential,7 to 12,2037,0.444119121,0.027433238,0.117691567,Latin America,High,0.414023836,Extreme Estimate,11.35801448,48.7271141,60.08512858
3850,Chile,Non-Residential,7 to 12,2037,2.637953651,0.162946397,0.699057718,Latin America,Low,0.008006937,Conservative Estimate,1.304701467,5.597310808,6.902012275
3851,Chile,Non-Residential,7 to 12,2037,2.637953651,0.162946397,0.699057718,Latin America,Medium (likely),0.097169094,Optimistic Estimate,15.83335378,67.92680512,83.76015891
3852,Chile,Non-Residential,7 to 12,2037,2.637953651,0.162946397,0.699057718,Latin America,High,0.414023836,Extreme Estimate,67.46369241,289.426558,356.8902504
3853,U.S.,Residential,7 to 12,2037,0.136996136,0.008462251,0.036303976,United States,Low,0.044392753,Conservative Estimate,0.375662635,1.611633451,1.987296086
3854,U.S.,Residential,7 to 12,2037,0.136996136,0.008462251,0.036303976,United States,Medium (likely),0.243661093,Optimistic Estimate,2.061921408,8.845866489,10.9077879
3855,U.S.,Residential,7 to 12,2037,0.136996136,0.008462251,0.036303976,United States,High,0.509343859,Extreme Estimate,4.310195747,18.49120727,22.80140302
3856,China,Residential,7 to 12,2037,121.4421208,7.501479802,32.18216201,China,Low,7.95E-05,Conservative Estimate,0.596355323,2.558429022,3.154784345
3857,China,Residential,7 to 12,2037,121.4421208,7.501479802,32.18216201,China,Medium (likely),0.001084286,Optimistic Estimate,8.133750727,34.89467286,43.02842359
3858,China,Residential,7 to 12,2037,121.4421208,7.501479802,32.18216201,China,High,0.01403021,Extreme Estimate,105.2473363,451.5224886,556.7698249
3859,Austria,Residential,7 to 12,2037,0.066880663,0.004131219,0.017723376,West Europe,Low,0.276640153,Conservative Estimate,1.142860933,4.902997364,6.045858297
3860,Austria,Residential,7 to 12,2037,0.066880663,0.004131219,0.017723376,West Europe,Medium (likely),0.522593589,Optimistic Estimate,2.158948332,9.262122517,11.42107085
3861,Austria,Residential,7 to 12,2037,0.066880663,0.004131219,0.017723376,West Europe,High,0.684406953,Extreme Estimate,2.827434701,12.13000155,14.95743625
3862,France,Residential,7 to 12,2037,1.284520483,0.07934483,0.340397928,West Europe,Low,0.276640153,Conservative Estimate,21.94996598,94.16773488,116.1177009
